Time_s,CTSresistance,HeartRate,OxygenSaturation,CoreTemperature,RespirationRate,FatigueLevel,TotalWorkRateLevel,AchievedExerciseLevel,TotalMetabolicRate_W,CardiacOutput,SBP,DBP,SweatRate,MuscleGlycogen
227.0,0,160.25,0.9648,37.14,26.32,0.106,0.3042,0.8691,434.18,8.97,117.8,89.1,33.37,577.59
228.0,0,160.19,0.9648,37.14,26.32,0.1061,0.3038,0.868,434.18,8.97,117.8,89.1,34.6,577.44
229.0,0,160.22,0.9648,37.14,26.32,0.1059,0.3042,0.8692,434.18,8.97,117.8,89.1,35.46,577.29
230.0,0,160.22,0.9648,37.14,26.32,0.1061,0.3041,0.8688,434.18,8.97,117.8,89.1,36.82,577.14
231.0,0,160.23,0.9648,37.14,26.32,0.1059,0.3038,0.868,434.18,8.97,117.8,89.1,37.74,576.98
232.0,0,160.25,0.9648,37.14,26.32,0.106,0.3042,0.8692,434.18,8.97,117.8,89.1,38.69,576.83
233.0,0,160.2,0.9648,37.14,26.32,0.1062,0.3039,0.8684,434.18,8.97,117.8,89.1,40.06,576.68
234.0,0,160.25,0.9647,37.14,26.32,0.1057,0.304,0.8686,434.18,8.97,117.8,89.1,40.86,576.53
235.0,0,160.2,0.9648,37.14,26.32,0.106,0.3042,0.8691,434.18,8.97,117.8,89.1,41.94,576.38
236.0,0,160.25,0.9647,37.15,26.32,0.1062,0.3038,0.8679,434.18,8.97,117.8,89.1,43.28,576.22
237.0,0,160.22,0.9648,37.15,26.32,0.1056,0.3042,0.869,434.18,8.97,117.8,89.1,44.06,576.07
238.0,0,160.22,0.9647,37.15,26.32,0.1061,0.3041,0.8688,434.18,8.97,117.8,89.1,45.34,575.92
239.0,0,160.21,0.9647,37.15,26.32,0.1061,0.3037,0.8678,434.18,8.97,117.8,89.2,46.45,575.77
240.0,0,160.19,0.9647,37.15,26.32,0.106,0.3042,0.8691,434.18,8.97,117.8,89.2,47.31,575.62
241.0,0,160.24,0.9647,37.15,26.32,0.1062,0.304,0.8684,434.18,8.97,117.8,89.2,48.76,575.46
242.0,0,160.18,0.9647,37.15,26.32,0.1059,0.3038,0.8681,434.18,8.97,117.8,89.2,49.57,575.31
243.0,0,160.23,0.9646,37.15,26.32,0.1061,0.3042,0.869,434.18,8.97,117.8,89.2,50.57,575.16
244.0,0,160.17,0.9647,37.15,26.32,0.1063,0.3038,0.868,434.18,8.96,117.8,89.2,52.02,575.01
245.0,0,160.23,0.9646,37.16,26.32,0.1057,0.3041,0.8688,434.18,8.97,117.8,89.2,52.71,574.85
246.0,0,160.19,0.9647,37.16,26.32,0.1062,0.3041,0.8688,434.18,8.97,117.8,89.2,53.89,574.7
247.0,0,160.19,0.9646,37.16,26.32,0.1063,0.3037,0.8677,434.18,8.97,117.8,89.2,55.22,574.55
248.0,0,160.21,0.9646,37.16,26.32,0.1061,0.3041,0.8689,434.18,8.97,117.8,89.2,55.98,574.4
249.0,0,160.15,0.9646,37.16,26.32,0.1063,0.304,0.8685,434.18,8.96,117.8,89.2,57.5,574.24
250.0,0,160.2,0.9646,37.16,26.32,0.1061,0.3037,0.8678,434.18,8.97,117.8,89.2,58.36,574.09
251.0,0,160.14,0.9647,37.16,26.32,0.1062,0.3041,0.8689,434.18,8.96,117.8,89.2,59.25,573.94
252.0,0,160.2,0.9646,37.16,26.32,0.1064,0.3038,0.8681,434.18,8.96,117.8,89.2,60.79,573.79
253.0,0,160.13,0.9646,37.16,26.32,0.1059,0.3039,0.8683,434.18,8.96,117.8,89.2,61.46,573.63
254.0,0,160.16,0.9646,37.17,26.32,0.1063,0.3041,0.8688,434.18,8.96,117.8,89.2,62.55,573.48
255.0,0,160.15,0.9646,37.17,26.32,0.1064,0.3037,0.8677,434.18,8.96,117.8,89.2,64.03,573.33
256.0,0,160.12,0.9646,37.17,26.32,0.1058,0.3041,0.8688,434.18,8.96,117.8,89.2,64.68,573.18
257.0,0,160.17,0.9646,37.17,26.32,0.1064,0.304,0.8685,434.18,8.96,117.8,89.2,66.07,573.02
258.0,0,160.11,0.9646,37.17,26.32,0.1063,0.3036,0.8676,434.18,8.96,117.8,89.2,67.2,572.87
259.0,0,160.16,0.9645,37.17,26.32,0.1062,0.3041,0.8688,434.18,8.96,117.9,89.2,67.97,572.72
260.0,0,160.1,0.9646,37.17,26.32,0.1064,0.3039,0.8682,434.18,8.96,117.9,89.2,69.59,572.57
261.0,0,160.15,0.9645,37.17,26.32,0.1061,0.3038,0.8679,434.18,8.96,117.9,89.2,70.3,572.41
262.0,0,160.11,0.9646,37.17,26.32,0.1063,0.3041,0.8687,434.18,8.96,117.9,89.2,71.28,572.26
263.0,0,160.11,0.9645,37.18,26.32,0.1065,0.3037,0.8677,434.18,8.96,117.9,89.2,72.88,572.11
264.0,0,160.1,0.9645,37.18,26.32,0.1059,0.304,0.8685,434.18,8.95,117.9,89.2,73.42,571.95
265.0,0,160.07,0.9645,37.18,26.55,0.1064,0.304,0.8685,434.18,8.95,117.9,89.2,74.65,571.8
266.0,0,160.11,0.9645,37.18,26.55,0.1065,0.3036,0.8674,434.18,8.96,117.9,89.3,76.09,571.65
267.0,0,160.05,0.9646,37.18,26.55,0.1063,0.304,0.8687,434.18,8.95,117.9,89.2,76.73,571.5
268.0,0,160.1,0.9645,37.18,26.55,0.1065,0.3039,0.8682,434.18,8.95,117.9,89.3,78.42,571.34
269.0,0,160.02,0.9646,37.18,26.55,0.1063,0.3036,0.8676,434.18,8.95,117.9,89.3,79.2,571.19
270.0,0,160.05,0.9645,37.18,26.55,0.1064,0.304,0.8687,434.18,8.95,117.9,89.3,80.04,571.04
271.0,0,160.03,0.9646,37.18,26.55,0.1066,0.3037,0.8678,434.18,8.95,117.9,89.3,81.73,570.88
272.0,0,160.05,0.9646,37.19,26.55,0.1061,0.3038,0.8681,434.18,8.95,117.9,89.3,82.26,570.73
273.0,0,160.06,0.9646,37.19,26.55,0.1065,0.304,0.8685,434.18,8.95,117.9,89.3,83.37,570.58
274.0,0,160.02,0.9646,37.19,26.55,0.1066,0.3036,0.8674,434.18,8.95,117.9,89.2,84.99,570.42
275.0,0,160.08,0.9646,37.19,26.55,0.106,0.304,0.8686,434.18,8.95,117.9,89.3,85.5,570.27
276.0,0,160.02,0.9647,37.19,26.55,0.1065,0.3039,0.8683,434.18,8.95,117.9,89.2,87.0,570.12
277.0,0,160.09,0.9646,37.19,26.55,0.1065,0.3036,0.8674,434.18,8.95,117.9,89.2,88.14,569.97
278.0,0,160.04,0.9647,37.19,26.55,0.1064,0.304,0.8686,434.18,8.95,117.9,89.2,88.82,569.81
279.0,0,160.07,0.9646,37.19,26.55,0.1066,0.3038,0.8679,434.18,8.95,117.9,89.2,90.6,569.66
280.0,0,160.04,0.9647,37.19,26.55,0.1063,0.3037,0.8677,434.18,8.95,117.9,89.2,91.2,569.51
281.0,0,160.04,0.9647,37.2,26.55,0.1065,0.304,0.8685,434.18,8.95,117.8,89.2,92.15,569.35
282.0,0,160.07,0.9647,37.2,26.55,0.1066,0.3036,0.8675,434.18,8.95,117.8,89.2,93.91,569.2
283.0,0,160.04,0.9647,37.2,26.55,0.1061,0.3039,0.8684,434.18,8.95,117.8,89.2,94.3,569.05
284.0,0,160.08,0.9647,37.2,26.55,0.1065,0.3039,0.8684,434.18,8.95,117.8,89.2,95.58,568.89
285.0,0,160.02,0.9647,37.2,26.55,0.1066,0.3036,0.8673,434.18,8.95,117.8,89.2,97.11,568.74
286.0,0,160.06,0.9646,37.2,26.55,0.1064,0.304,0.8685,434.18,8.95,117.8,89.2,97.63,568.59
287.0,0,160.02,0.9647,37.2,26.55,0.1066,0.3038,0.8681,434.18,8.95,117.8,89.2,99.49,568.43
288.0,0,160.05,0.9646,37.2,26.55,0.1064,0.3036,0.8674,434.18,8.95,117.8,89.2,100.2,568.28
289.0,0,160.04,0.9647,37.21,26.55,0.1065,0.304,0.8685,434.18,8.95,117.8,89.2,100.97,568.13
290.0,0,160.01,0.9647,37.21,26.55,0.1067,0.3037,0.8677,434.18,8.94,117.8,89.2,102.83,567.97
291.0,0,160.02,0.9647,37.21,26.55,0.1062,0.3038,0.868,434.18,8.95,117.8,89.2,103.22,567.82
292.0,0,159.97,0.9647,37.21,26.55,0.1066,0.3039,0.8684,434.18,8.94,117.8,89.2,104.34,567.67
293.0,0,160.03,0.9646,37.21,26.55,0.1067,0.3036,0.8673,434.18,8.95,117.8,89.2,106.09,567.52
294.0,0,159.97,0.9647,37.21,26.55,0.1061,0.3039,0.8684,434.18,8.94,117.8,89.2,106.46,567.36
295.0,0,160.01,0.9646,37.21,26.55,0.1067,0.3038,0.8681,434.18,8.94,117.8,89.2,108.07,567.21
296.0,0,159.95,0.9647,37.21,26.55,0.1066,0.3035,0.8672,434.18,8.94,117.8,89.2,109.23,567.06
297.0,0,159.96,0.9646,37.21,26.55,0.1065,0.304,0.8684,434.18,8.94,117.8,89.2,109.81,566.9
298.0,0,159.96,0.9646,37.22,26.55,0.1067,0.3037,0.8678,434.18,8.94,117.8,89.2,111.76,566.75
299.0,0,159.94,0.9646,37.22,26.55,0.1064,0.3036,0.8676,434.18,8.94,117.8,89.2,112.25,566.6
300.0,0,159.96,0.9646,37.22,26.55,0.1066,0.3039,0.8684,434.18,8.94,117.8,89.2,113.18,566.44
301.0,0,159.9,0.9646,37.22,26.55,0.1068,0.3036,0.8673,434.18,8.93,117.8,89.2,115.09,566.29
302.0,0,159.94,0.9646,37.22,26.55,0.1062,0.3039,0.8682,434.18,8.94,117.8,89.2,115.32,566.14
303.0,0,159.88,0.9646,37.22,26.55,0.1067,0.3039,0.8682,434.18,8.93,117.8,89.2,116.65,565.98
304.0,0,159.93,0.9646,37.22,26.55,0.1067,0.3035,0.8671,434.18,8.94,117.8,89.2,118.27,565.83
305.0,0,159.89,0.9646,37.22,26.55,0.1066,0.3039,0.8683,434.18,8.93,117.8,89.2,118.68,565.67
306.0,0,159.88,0.9646,37.22,26.55,0.1068,0.3037,0.8678,434.18,8.93,117.8,89.2,120.71,565.52
307.0,0,159.87,0.9646,37.23,26.55,0.1066,0.3035,0.8672,434.18,8.93,117.8,89.2,121.33,565.37
308.0,0,159.84,0.9646,37.23,26.55,0.1067,0.3039,0.8683,434.18,8.93,117.8,89.2,122.05,565.21
309.0,0,159.88,0.9646,37.23,26.55,0.1068,0.3036,0.8675,434.18,8.93,117.9,89.3,124.07,565.06
310.0,0,159.82,0.9646,37.23,26.55,0.1064,0.3037,0.8678,434.18,8.93,117.8,89.3,124.32,564.91
311.0,0,159.87,0.9645,37.23,26.55,0.1067,0.3039,0.8682,434.18,8.93,117.9,89.3,125.44,564.75
312.0,0,159.8,0.9646,37.23,26.55,0.1068,0.3035,0.8671,434.18,8.93,117.9,89.3,127.33,564.6
313.0,0,159.83,0.9645,37.23,26.55,0.1063,0.3039,0.8682,434.18,8.93,117.9,89.3,127.56,564.45
314.0,0,159.8,0.9646,37.23,26.55,0.1068,0.3038,0.8679,434.18,8.92,117.9,89.3,129.28,564.29
315.0,0,159.81,0.9645,37.23,26.55,0.1068,0.3035,0.867,434.18,8.93,117.9,89.3,130.45,564.14
316.0,0,159.82,0.9645,37.24,26.55,0.1067,0.3039,0.8682,434.18,8.93,117.9,89.3,130.94,563.98
317.0,0,159.76,0.9645,37.24,26.55,0.1069,0.3036,0.8675,434.18,8.92,117.9,89.3,133.05,563.83
318.0,0,159.8,0.9645,37.24,26.55,0.1066,0.3036,0.8674,434.18,8.92,117.9,89.3,133.42,563.68
319.0,0,159.74,0.9645,37.24,26.55,0.1068,0.3038,0.8681,434.18,8.92,117.9,89.3,134.33,563.52
320.0,0,159.79,0.9645,37.24,26.55,0.1069,0.3035,0.8671,434.18,8.92,117.9,89.3,136.39,563.37
321.0,0,159.72,0.9645,37.24,26.55,0.1064,0.3038,0.868,434.18,8.92,117.9,89.3,136.47,563.22
322.0,0,159.76,0.9645,37.24,26.55,0.1069,0.3038,0.8679,434.18,8.92,117.9,89.3,137.84,563.06
323.0,0,159.72,0.9645,37.24,26.55,0.1069,0.3034,0.8669,434.18,8.92,117.9,89.3,139.56,562.91
324.0,0,159.71,0.9645,37.24,26.55,0.1067,0.3038,0.8681,434.18,8.92,117.9,89.3,139.85,562.75
325.0,0,159.74,0.9645,37.25,26.55,0.107,0.3037,0.8676,434.18,8.92,117.9,89.3,142.05,562.6
326.0,0,159.7,0.9645,37.25,26.55,0.1068,0.3035,0.867,434.18,8.92,117.9,89.3,142.59,562.45
327.0,0,159.74,0.9644,37.25,26.55,0.1068,0.3038,0.8681,434.18,8.92,117.9,89.3,143.24,562.29
328.0,0,159.67,0.9645,37.25,26.55,0.107,0.3035,0.8672,434.18,8.91,117.9,89.3,145.42,562.14
329.0,0,159.72,0.9644,37.25,26.55,0.1066,0.3037,0.8676,434.18,8.91,117.9,89.3,145.53,561.98
330.0,0,159.67,0.9645,37.25,26.55,0.1069,0.3038,0.8679,434.18,8.91,117.9,89.3,146.66,561.83
331.0,0,159.7,0.9644,37.25,26.55,0.107,0.3034,0.8669,434.18,8.91,117.9,89.3,148.68,561.68
332.0,0,159.68,0.9644,37.25,26.55,0.1064,0.3038,0.868,434.18,8.91,117.9,89.3,148.77,561.52
333.0,0,159.66,0.9644,37.26,26.55,0.107,0.3037,0.8677,434.18,8.91,117.9,89.3,150.59,561.37
334.0,0,159.66,0.9644,37.26,26.55,0.1069,0.3034,0.8668,434.18,8.91,117.9,89.3,151.76,561.21
335.0,0,159.62,0.9644,37.26,26.55,0.1069,0.3038,0.868,434.18,8.91,117.9,89.4,152.16,561.06
336.0,0,159.68,0.9644,37.26,26.55,0.1071,0.3036,0.8673,434.18,8.91,117.9,89.3,154.43,560.91
337.0,0,159.61,0.9644,37.26,26.79,0.1067,0.3035,0.8672,434.18,8.91,117.9,89.4,154.69,560.75
338.0,0,159.66,0.9644,37.26,26.79,0.1069,0.3038,0.8679,434.18,8.91,117.9,89.4,155.57,560.6
339.0,0,159.59,0.9645,37.26,26.79,0.1071,0.3034,0.8669,434.18,8.91,117.9,89.4,157.78,560.44
340.0,0,159.63,0.9644,37.26,26.79,0.1065,0.3037,0.8678,434.18,8.91,117.9,89.4,157.7,560.29
341.0,0,159.59,0.9645,37.26,26.79,0.107,0.3037,0.8677,434.18,8.91,117.9,89.4,159.12,560.13
342.0,0,159.58,0.9645,37.27,26.79,0.107,0.3034,0.8667,434.18,8.9,117.9,89.4,160.93,559.98
343.0,0,159.6,0.9645,37.27,26.79,0.1069,0.3038,0.868,434.18,8.9,117.9,89.4,161.09,559.83
344.0,0,159.55,0.9645,37.27,26.79,0.1071,0.3036,0.8674,434.18,8.9,117.9,89.4,163.45,559.67
345.0,0,159.59,0.9645,37.27,26.79,0.1069,0.3034,0.8669,434.18,8.9,117.9,89.4,163.9,559.52
346.0,0,159.55,0.9646,37.27,26.79,0.1069,0.3038,0.8679,434.18,8.9,117.9,89.4,164.49,559.36
347.0,0,159.61,0.9645,37.27,26.79,0.1071,0.3035,0.8671,434.18,8.9,117.9,89.4,166.82,559.21
348.0,0,159.56,0.9646,37.27,26.79,0.1067,0.3036,0.8675,434.18,8.9,117.9,89.4,166.78,559.06
349.0,0,159.6,0.9645,37.27,26.79,0.107,0.3037,0.8678,434.18,8.9,117.9,89.4,167.92,558.9
350.0,0,159.58,0.9646,37.27,26.79,0.1071,0.3034,0.8667,434.18,8.9,117.9,89.3,170.07,558.75
351.0,0,159.58,0.9646,37.28,26.79,0.1065,0.3038,0.8679,434.18,8.9,117.9,89.4,170.01,558.59
352.0,0,159.61,0.9646,37.28,26.79,0.1071,0.3036,0.8675,434.18,8.9,117.9,89.3,171.94,558.44
353.0,0,159.58,0.9646,37.28,26.79,0.107,0.3033,0.8667,434.18,8.9,117.9,89.3,173.12,558.28
354.0,0,159.62,0.9646,37.28,26.79,0.107,0.3038,0.8679,434.18,8.9,117.9,89.3,173.41,558.13
355.0,0,159.56,0.9646,37.28,26.79,0.1071,0.3035,0.8672,434.18,8.9,117.9,89.3,175.85,557.97
356.0,0,159.62,0.9646,37.28,26.79,0.1068,0.3035,0.8671,434.18,8.9,117.9,89.3,175.99,557.82
357.0,0,159.56,0.9647,37.28,26.79,0.107,0.3037,0.8678,434.18,8.9,117.8,89.3,176.83,557.67
358.0,0,159.6,0.9646,37.28,26.79,0.1072,0.3034,0.8668,434.18,8.9,117.9,89.3,179.19,557.51
359.0,0,159.55,0.9646,37.28,26.79,0.1066,0.3037,0.8677,434.18,8.9,117.8,89.3,178.95,557.36
360.0,0,159.56,0.9646,37.29,26.79,0.1071,0.3037,0.8676,434.18,8.9,117.8,89.3,180.41,557.2
361.0,0,159.56,0.9646,37.29,26.79,0.1071,0.3033,0.8666,434.18,8.9,117.8,89.3,182.31,557.05
362.0,0,159.53,0.9646,37.29,26.79,0.1069,0.3038,0.8679,434.18,8.9,117.8,89.3,182.35,556.89
363.0,0,159.57,0.9646,37.29,26.79,0.1072,0.3036,0.8673,434.18,8.9,117.8,89.3,184.87,556.74
364.0,0,159.51,0.9646,37.29,26.79,0.1069,0.3034,0.8668,434.18,8.9,117.8,89.3,185.24,556.59
365.0,0,159.56,0.9646,37.29,26.79,0.107,0.3037,0.8678,434.18,8.9,117.8,89.3,185.76,556.43
366.0,0,159.5,0.9646,37.29,26.79,0.1072,0.3034,0.867,434.18,8.9,117.8,89.3,188.25,556.28
367.0,0,159.55,0.9646,37.29,26.79,0.1067,0.3036,0.8674,434.18,8.9,117.8,89.3,188.06,556.12
368.0,0,159.5,0.9646,37.3,26.79,0.1071,0.3037,0.8677,434.18,8.9,117.8,89.3,189.21,555.97
369.0,0,159.51,0.9646,37.3,26.79,0.1072,0.3033,0.8666,434.18,8.9,117.8,89.3,191.48,555.81
370.0,0,159.51,0.9646,37.3,26.79,0.1066,0.3037,0.8678,434.18,8.9,117.8,89.3,191.28,555.66
371.0,0,159.47,0.9646,37.3,26.79,0.1072,0.3036,0.8674,434.18,8.89,117.8,89.4,193.32,555.51
372.0,0,159.49,0.9646,37.3,26.79,0.1071,0.3033,0.8666,434.18,8.89,117.8,89.3,194.49,555.35
373.0,0,159.44,0.9646,37.3,26.79,0.107,0.3037,0.8678,434.18,8.89,117.8,89.4,194.69,555.2
374.0,0,159.5,0.9646,37.3,26.79,0.1072,0.3035,0.8671,434.18,8.89,117.8,89.3,197.29,555.04
375.0,0,159.42,0.9646,37.3,26.79,0.1069,0.3034,0.867,434.18,8.89,117.8,89.4,197.31,554.89
376.0,0,159.47,0.9645,37.3,26.79,0.1071,0.3037,0.8677,434.18,8.89,117.8,89.4,198.12,554.73
377.0,0,159.42,0.9646,37.31,26.79,0.1072,0.3033,0.8667,434.18,8.89,117.8,89.4,200.63,554.58
378.0,0,159.46,0.9645,37.31,26.79,0.1067,0.3037,0.8676,434.18,8.89,117.8,89.4,200.23,554.42
379.0,0,159.43,0.9646,37.31,26.79,0.1072,0.3036,0.8675,434.18,8.89,117.8,89.4,201.73,554.27
380.0,0,159.41,0.9645,37.31,26.79,0.1072,0.3033,0.8665,434.18,8.89,117.8,89.4,203.72,554.12
381.0,0,159.44,0.9645,37.31,26.79,0.1071,0.3037,0.8677,434.18,8.89,117.8,89.4,203.64,553.96
382.0,0,159.38,0.9646,37.31,26.79,0.1073,0.3035,0.8672,434.18,8.89,117.8,89.4,206.33,553.81
383.0,0,159.42,0.9645,37.31,26.79,0.107,0.3033,0.8667,434.18,8.89,117.8,89.4,206.61,553.65
384.0,0,159.36,0.9646,37.31,26.79,0.1071,0.3037,0.8677,434.18,8.89,117.8,89.4,207.05,553.5
385.0,0,159.41,0.9645,37.31,26.79,0.1073,0.3034,0.8668,434.18,8.88,117.8,89.4,209.7,553.34
386.0,0,159.35,0.9646,37.32,26.79,0.1068,0.3035,0.8672,434.18,8.88,117.8,89.4,209.37,553.19
387.0,0,159.38,0.9645,37.32,26.79,0.1072,0.3036,0.8675,434.18,8.88,117.8,89.4,210.52,553.03
388.0,0,159.35,0.9645,37.32,26.79,0.1073,0.3033,0.8665,434.18,8.88,117.8,89.4,212.92,552.88
389.0,0,159.34,0.9645,37.32,26.79,0.1067,0.3037,0.8676,434.18,8.88,117.8,89.4,212.57,552.72
390.0,0,159.37,0.9645,37.32,26.79,0.1073,0.3035,0.8673,434.18,8.88,117.8,89.4,214.73,552.57
391.0,0,159.32,0.9645,37.32,26.79,0.1072,0.3033,0.8665,434.18,8.88,117.8,89.4,215.9,552.41
392.0,0,159.37,0.9645,37.32,26.79,0.1072,0.3037,0.8677,434.18,8.88,117.8,89.4,216.0,552.26
393.0,0,159.3,0.9645,37.32,26.79,0.1074,0.3034,0.8669,434.18,8.88,117.8,89.4,218.75,552.1
394.0,0,159.36,0.9645,37.32,26.79,0.107,0.3034,0.8669,434.18,8.88,117.8,89.4,218.65,551.95
395.0,0,159.3,0.9645,37.33,26.79,0.1072,0.3036,0.8676,434.18,8.88,117.8,89.4,219.43,551.8
396.0,0,159.33,0.9645,37.33,26.79,0.1074,0.3033,0.8665,434.18,8.88,117.8,89.4,222.09,551.64
397.0,0,159.29,0.9645,37.33,26.79,0.1068,0.3036,0.8675,434.18,8.88,117.8,89.4,221.53,551.49
398.0,0,159.29,0.9645,37.33,26.79,0.1073,0.3036,0.8673,434.18,8.88,117.8,89.4,223.08,551.33
399.0,0,159.3,0.9645,37.33,26.79,0.1073,0.3032,0.8664,434.18,8.88,117.8,89.4,225.16,551.18
400.0,0,159.26,0.9645,37.33,26.79,0.1072,0.3037,0.8676,434.18,8.87,117.8,89.5,224.94,551.02
401.0,0,159.31,0.9645,37.33,26.79,0.1074,0.3035,0.867,434.18,8.87,117.8,89.5,227.79,550.87
402.0,0,159.25,0.9645,37.33,26.79,0.1072,0.3033,0.8665,434.18,8.87,117.9,89.5,227.98,550.71
403.0,0,159.3,0.9644,37.33,26.79,0.1073,0.3036,0.8675,434.18,8.87,117.9,89.5,228.37,550.56
404.0,0,159.24,0.9645,37.34,26.79,0.1074,0.3033,0.8667,434.18,8.87,117.9,89.5,231.17,550.4
405.0,0,159.29,0.9644,37.34,26.79,0.107,0.3035,0.8671,434.18,8.87,117.9,89.5,230.69,550.25
406.0,0,159.25,0.9645,37.34,26.79,0.1073,0.3036,0.8674,434.18,8.87,117.9,89.5,231.84,550.09
407.0,0,159.25,0.9644,37.34,26.79,0.1074,0.3032,0.8663,434.18,8.87,117.9,89.5,234.37,549.94
408.0,0,159.27,0.9644,37.34,26.79,0.1068,0.3036,0.8675,434.18,8.87,117.9,89.5,233.88,549.78
409.0,0,159.22,0.9644,37.34,26.79,0.1074,0.3035,0.8671,434.18,8.87,117.9,89.5,236.14,549.63
410.0,0,159.25,0.9644,37.34,26.79,0.1073,0.3032,0.8663,434.18,8.87,117.9,89.5,237.3,549.47
411.0,0,159.2,0.9645,37.34,26.79,0.1073,0.3036,0.8675,434.18,8.87,117.9,89.5,237.31,549.32
412.0,0,159.25,0.9644,37.35,26.79,0.1075,0.3034,0.8668,434.18,8.87,117.9,89.5,240.22,549.16
413.0,0,159.19,0.9645,37.35,26.79,0.1071,0.3034,0.8667,434.18,8.87,117.9,89.5,240.0,549.01
414.0,0,159.23,0.9644,37.35,26.79,0.1074,0.3036,0.8674,434.18,8.86,117.9,89.5,240.74,548.85
415.0,0,159.19,0.9645,37.35,26.79,0.1075,0.3032,0.8664,434.18,8.86,117.9,89.5,243.55,548.7
416.0,0,159.22,0.9644,37.35,26.79,0.1069,0.3036,0.8673,434.18,8.86,117.9,89.5,242.83,548.54
417.0,0,159.21,0.9644,37.35,26.79,0.1074,0.3035,0.8672,434.18,8.86,117.9,89.5,244.42,548.39
418.0,0,159.18,0.9644,37.35,26.79,0.1074,0.3032,0.8662,434.18,8.86,117.9,89.5,246.58,548.23
419.0,0,159.22,0.9644,37.35,26.79,0.1073,0.3036,0.8675,434.18,8.86,117.9,89.5,246.24,548.08
420.0,0,159.15,0.9644,37.35,26.79,0.1075,0.3034,0.8669,434.18,8.86,117.9,89.5,249.25,547.92
421.0,0,159.2,0.9644,37.36,26.79,0.1073,0.3032,0.8664,434.18,8.86,117.9,89.5,249.36,547.77
422.0,0,159.15,0.9644,37.36,26.79,0.1074,0.3036,0.8674,434.18,8.86,117.9,89.5,249.67,547.61
423.0,0,159.19,0.9644,37.36,26.79,0.1075,0.3033,0.8665,434.18,8.86,117.9,89.5,252.63,547.46
424.0,0,159.13,0.9644,37.36,26.79,0.1071,0.3034,0.867,434.18,8.86,117.9,89.6,252.0,547.3
425.0,0,159.15,0.9644,37.36,26.79,0.1074,0.3035,0.8672,434.18,8.86,117.9,89.6,253.15,547.15
426.0,0,159.15,0.9644,37.36,26.79,0.1075,0.3032,0.8662,434.18,8.86,117.9,89.6,255.81,546.99
427.0,0,159.12,0.9644,37.36,26.79,0.1069,0.3036,0.8674,434.18,8.86,117.9,89.6,255.17,546.84
428.0,0,159.16,0.9644,37.36,26.79,0.1075,0.3034,0.867,434.18,8.86,117.9,89.6,257.54,546.68
429.0,0,159.11,0.9644,37.36,26.79,0.1074,0.3032,0.8662,434.18,8.86,117.9,89.6,258.69,546.53
430.0,0,159.16,0.9643,37.37,26.79,0.1074,0.3036,0.8674,434.18,8.86,117.9,89.6,258.6,546.37
431.0,0,159.1,0.9644,37.37,26.79,0.1076,0.3033,0.8666,434.18,8.86,117.9,89.6,261.66,546.21
432.0,0,159.15,0.9643,37.37,26.79,0.1072,0.3033,0.8666,434.18,8.85,117.9,89.6,261.33,546.06
433.0,0,159.11,0.9644,37.37,26.79,0.1075,0.3035,0.8673,434.18,8.85,117.9,89.6,262.03,545.9
434.0,0,159.13,0.9643,37.37,26.79,0.1076,0.3032,0.8663,434.18,8.85,117.9,89.6,264.98,545.75
435.0,0,159.09,0.9644,37.37,26.79,0.107,0.3035,0.8672,434.18,8.85,117.9,89.6,264.1,545.59
436.0,0,159.09,0.9644,37.37,26.79,0.1075,0.3035,0.8671,434.18,8.85,117.9,89.6,265.74,545.44
437.0,0,159.11,0.9644,37.37,26.79,0.1075,0.3031,0.8661,434.18,8.85,117.9,89.6,267.98,545.28
438.0,0,159.06,0.9644,37.37,26.79,0.1074,0.3036,0.8673,434.18,8.85,117.9,89.6,267.52,545.13
439.0,0,159.12,0.9643,37.38,26.79,0.1076,0.3034,0.8667,434.18,8.85,117.9,89.6,270.69,544.97
440.0,0,159.05,0.9644,37.38,26.79,0.1074,0.3032,0.8663,434.18,8.85,117.9,89.6,270.7,544.82
441.0,0,159.1,0.9643,37.38,26.79,0.1075,0.3035,0.8673,434.18,8.85,117.9,89.6,270.95,544.66
442.0,0,159.05,0.9644,37.38,26.79,0.1076,0.3032,0.8664,434.18,8.85,117.9,89.6,274.06,544.51
443.0,0,159.1,0.9643,37.38,26.79,0.1071,0.3034,0.8669,434.18,8.85,117.9,89.6,273.28,544.35
444.0,0,159.07,0.9644,37.38,27.03,0.1075,0.3035,0.8671,434.18,8.85,117.9,89.6,274.43,544.2
445.0,0,159.06,0.9643,37.38,27.03,0.1076,0.3031,0.8661,434.18,8.85,117.9,89.6,277.21,544.04
446.0,0,159.08,0.9643,37.38,27.03,0.107,0.3035,0.8673,434.18,8.85,117.9,89.6,276.42,543.89
447.0,0,159.01,0.9644,37.38,27.03,0.1076,0.3034,0.8669,434.18,8.85,117.9,89.6,278.9,543.73
448.0,0,159.05,0.9644,37.39,27.03,0.1075,0.3031,0.8661,434.18,8.85,117.9,89.6,280.05,543.57
449.0,0,158.99,0.9644,37.39,27.03,0.1075,0.3035,0.8673,434.18,8.84,117.9,89.6,279.85,543.42
450.0,0,159.04,0.9644,37.39,27.03,0.1077,0.3033,0.8665,434.18,8.84,117.9,89.6,283.07,543.26
