Time_s,CTSresistance,HeartRate,OxygenSaturation,CoreTemperature,RespirationRate,FatigueLevel,TotalWorkRateLevel,AchievedExerciseLevel,TotalMetabolicRate_W,CardiacOutput,SBP,DBP,SweatRate,MuscleGlycogen
227.0,0,177.2,0.9638,37.24,29.13,0.1268,0.4259,0.8518,584.2,9.88,112.2,84.2,133.79,558.59
228.0,0,177.2,0.9639,37.24,29.13,0.1267,0.426,0.8519,584.2,9.88,112.2,84.2,135.41,558.34
229.0,0,177.2,0.9638,37.24,29.13,0.127,0.426,0.852,584.2,9.88,112.2,84.2,137.05,558.09
230.0,0,177.2,0.9639,37.25,29.13,0.127,0.426,0.852,584.2,9.88,112.2,84.2,138.68,557.84
231.0,0,177.2,0.9638,37.25,29.13,0.1271,0.426,0.8519,584.2,9.88,112.2,84.2,140.32,557.59
232.0,0,177.2,0.9639,37.25,29.13,0.1271,0.4259,0.8519,584.2,9.88,112.2,84.2,141.97,557.34
233.0,0,177.2,0.9638,37.25,29.13,0.1271,0.4259,0.8518,584.2,9.88,112.2,84.2,143.68,557.09
234.0,0,177.2,0.9639,37.25,29.13,0.1271,0.4259,0.8517,584.2,9.88,112.2,84.2,145.66,556.84
235.0,0,177.2,0.9638,37.25,29.13,0.1272,0.4258,0.8516,584.2,9.88,112.2,84.2,147.87,556.59
236.0,0,177.2,0.9639,37.26,29.13,0.1272,0.4258,0.8515,584.2,9.88,112.2,84.2,149.49,556.34
237.0,0,177.2,0.9638,37.26,29.13,0.1272,0.4257,0.8514,584.2,9.88,112.2,84.2,151.12,556.09
238.0,0,177.2,0.9639,37.26,29.13,0.1272,0.4256,0.8512,584.2,9.88,112.2,84.2,152.69,555.84
239.0,0,177.2,0.9638,37.26,29.13,0.1272,0.4256,0.8511,584.2,9.88,112.2,84.2,154.2,555.59
240.0,0,177.2,0.9639,37.26,29.13,0.1272,0.4256,0.8511,584.2,9.88,112.2,84.2,155.66,555.34
241.0,0,177.2,0.9638,37.26,29.13,0.1271,0.4256,0.8511,584.2,9.88,112.2,84.2,157.07,555.08
242.0,0,177.2,0.9638,37.27,29.13,0.1271,0.4256,0.8513,584.2,9.88,112.2,84.2,158.44,554.83
243.0,0,177.2,0.9637,37.27,29.13,0.127,0.4257,0.8515,584.2,9.88,112.2,84.2,159.8,554.58
244.0,0,177.2,0.9638,37.27,29.13,0.1269,0.4258,0.8517,584.2,9.88,112.2,84.2,161.25,554.33
245.0,0,177.2,0.9637,37.27,29.13,0.1268,0.4259,0.8518,584.2,9.88,112.2,84.2,162.89,554.08
246.0,0,177.2,0.9638,37.27,29.13,0.1271,0.4259,0.8518,584.2,9.88,112.2,84.2,164.54,553.83
247.0,0,177.2,0.9637,37.27,29.13,0.1271,0.4259,0.8518,584.2,9.88,112.2,84.2,166.19,553.58
248.0,0,177.2,0.9638,37.28,29.13,0.1272,0.4259,0.8518,584.2,9.88,112.2,84.2,167.84,553.33
249.0,0,177.2,0.9637,37.28,29.13,0.1272,0.4259,0.8518,584.2,9.88,112.2,84.2,169.51,553.08
250.0,0,177.2,0.9637,37.28,29.13,0.1272,0.4258,0.8517,584.2,9.88,112.2,84.2,171.26,552.83
251.0,0,177.2,0.9637,37.28,29.13,0.1273,0.4258,0.8516,584.2,9.88,112.2,84.2,173.32,552.58
252.0,0,177.2,0.9637,37.28,29.13,0.1273,0.4257,0.8515,584.2,9.88,112.2,84.2,175.65,552.33
253.0,0,177.2,0.9636,37.28,29.13,0.1273,0.4257,0.8514,584.2,9.88,112.2,84.2,177.28,552.08
254.0,0,177.2,0.9637,37.29,29.13,0.1273,0.4256,0.8512,584.2,9.88,112.2,84.2,178.92,551.83
255.0,0,177.2,0.9636,37.29,29.13,0.1273,0.4255,0.8511,584.2,9.88,112.2,84.2,180.49,551.58
256.0,0,177.2,0.9637,37.29,29.13,0.1273,0.4255,0.851,584.2,9.88,112.2,84.3,181.99,551.33
257.0,0,177.2,0.9636,37.29,29.13,0.1273,0.4255,0.851,584.2,9.88,112.2,84.3,183.43,551.08
258.0,0,177.2,0.9636,37.29,29.13,0.1272,0.4255,0.851,584.2,9.88,112.3,84.3,184.81,550.83
259.0,0,177.2,0.9636,37.29,29.13,0.1272,0.4256,0.8511,584.2,9.88,112.3,84.3,186.15,550.57
260.0,0,177.2,0.9636,37.3,29.13,0.1271,0.4257,0.8513,584.2,9.88,112.3,84.3,187.48,550.32
261.0,0,177.2,0.9636,37.3,29.13,0.127,0.4258,0.8516,584.2,9.88,112.3,84.3,188.91,550.07
262.0,0,177.2,0.9636,37.3,29.13,0.127,0.4258,0.8517,584.2,9.88,112.3,84.3,190.56,549.82
263.0,0,177.2,0.9636,37.3,29.13,0.1272,0.4258,0.8517,584.2,9.88,112.3,84.3,192.22,549.57
264.0,0,177.2,0.9635,37.3,29.13,0.1273,0.4258,0.8517,584.2,9.88,112.3,84.3,193.89,549.32
265.0,0,177.2,0.9636,37.31,29.13,0.1273,0.4258,0.8517,584.2,9.88,112.3,84.3,195.55,549.07
266.0,0,177.2,0.9635,37.31,29.13,0.1273,0.4258,0.8516,584.2,9.88,112.3,84.3,197.24,548.82
267.0,0,177.2,0.9636,37.31,29.41,0.1274,0.4258,0.8515,584.2,9.88,112.3,84.3,199.01,548.57
268.0,0,177.2,0.9635,37.31,29.41,0.1274,0.4257,0.8514,584.2,9.88,112.3,84.3,201.15,548.32
269.0,0,177.2,0.9636,37.31,29.41,0.1274,0.4257,0.8513,584.2,9.88,112.3,84.3,203.6,548.07
270.0,0,177.2,0.9635,37.31,29.41,0.1274,0.4256,0.8512,584.2,9.88,112.3,84.3,205.24,547.82
271.0,0,177.2,0.9636,37.32,29.41,0.1274,0.4255,0.8511,584.2,9.88,112.3,84.3,206.88,547.56
272.0,0,177.2,0.9636,37.32,29.41,0.1274,0.4255,0.8509,584.2,9.88,112.3,84.3,208.45,547.31
273.0,0,177.2,0.9636,37.32,29.41,0.1274,0.4254,0.8509,584.2,9.88,112.3,84.3,209.93,547.06
274.0,0,177.2,0.9636,37.32,29.41,0.1274,0.4254,0.8508,584.2,9.88,112.3,84.3,211.34,546.81
275.0,0,177.2,0.9637,37.32,29.41,0.1273,0.4254,0.8509,584.2,9.88,112.3,84.3,212.69,546.56
276.0,0,177.2,0.9636,37.32,29.41,0.1273,0.4255,0.851,584.2,9.88,112.3,84.3,213.98,546.31
277.0,0,177.2,0.9637,37.33,29.41,0.1272,0.4256,0.8512,584.2,9.87,112.3,84.3,215.27,546.06
278.0,0,177.2,0.9636,37.33,29.41,0.1271,0.4257,0.8515,584.2,9.87,112.3,84.3,216.68,545.81
279.0,0,177.2,0.9637,37.33,29.41,0.127,0.4258,0.8516,584.2,9.87,112.3,84.3,218.33,545.56
280.0,0,177.2,0.9636,37.33,29.41,0.1273,0.4258,0.8516,584.2,9.87,112.3,84.3,220.01,545.31
281.0,0,177.2,0.9637,37.33,29.41,0.1273,0.4258,0.8516,584.2,9.87,112.3,84.3,221.68,545.06
282.0,0,177.2,0.9636,37.33,29.41,0.1274,0.4258,0.8516,584.2,9.87,112.3,84.3,223.35,544.8
283.0,0,177.2,0.9637,37.34,29.41,0.1274,0.4258,0.8515,584.2,9.87,112.3,84.3,225.04,544.55
284.0,0,177.2,0.9636,37.34,29.41,0.1274,0.4257,0.8514,584.2,9.87,112.2,84.3,226.84,544.3
285.0,0,177.2,0.9637,37.34,29.41,0.1274,0.4257,0.8514,584.2,9.87,112.2,84.3,229.05,544.05
286.0,0,177.2,0.9636,37.34,29.41,0.1275,0.4256,0.8513,584.2,9.87,112.2,84.3,231.61,543.8
287.0,0,177.2,0.9637,37.34,29.41,0.1275,0.4256,0.8511,584.2,9.87,112.2,84.3,233.26,543.55
288.0,0,177.2,0.9636,37.34,29.41,0.1275,0.4255,0.851,584.2,9.87,112.2,84.3,234.9,543.3
289.0,0,177.2,0.9637,37.35,29.41,0.1275,0.4254,0.8509,584.2,9.87,112.2,84.3,236.47,543.05
290.0,0,177.2,0.9636,37.35,29.41,0.1275,0.4254,0.8508,584.2,9.87,112.2,84.3,237.93,542.8
291.0,0,177.2,0.9637,37.35,29.41,0.1274,0.4254,0.8508,584.2,9.87,112.2,84.3,239.32,542.55
292.0,0,177.2,0.9636,37.35,29.41,0.1274,0.4254,0.8508,584.2,9.87,112.2,84.3,240.63,542.29
293.0,0,177.2,0.9637,37.35,29.41,0.1273,0.4255,0.851,584.2,9.87,112.2,84.3,241.88,542.04
294.0,0,177.2,0.9636,37.35,29.41,0.1272,0.4256,0.8512,584.2,9.87,112.2,84.3,243.14,541.79
295.0,0,177.2,0.9636,37.36,29.41,0.1272,0.4257,0.8514,584.2,9.87,112.2,84.3,244.52,541.54
296.0,0,177.2,0.9636,37.36,29.41,0.1271,0.4258,0.8515,584.2,9.87,112.2,84.3,246.18,541.29
297.0,0,177.2,0.9636,37.36,29.41,0.1274,0.4258,0.8515,584.2,9.87,112.2,84.3,247.86,541.04
298.0,0,177.2,0.9636,37.36,29.41,0.1274,0.4258,0.8515,584.2,9.87,112.2,84.3,249.54,540.79
299.0,0,177.2,0.9636,37.36,29.41,0.1274,0.4257,0.8515,584.2,9.87,112.2,84.3,251.23,540.54
300.0,0,177.2,0.9636,37.36,29.41,0.1275,0.4257,0.8514,584.2,9.87,112.2,84.3,252.93,540.29
301.0,0,177.2,0.9636,37.37,29.41,0.1275,0.4257,0.8514,584.2,9.87,112.2,84.3,254.75,540.04
302.0,0,177.2,0.9635,37.37,29.41,0.1275,0.4256,0.8513,584.2,9.87,112.2,84.3,257.04,539.78
303.0,0,177.2,0.9635,37.37,29.41,0.1275,0.4256,0.8512,584.2,9.87,112.2,84.3,259.72,539.53
304.0,0,177.2,0.9635,37.37,29.41,0.1276,0.4255,0.851,584.2,9.87,112.2,84.3,261.37,539.28
305.0,0,177.2,0.9635,37.37,29.41,0.1276,0.4255,0.8509,584.2,9.87,112.2,84.3,263.02,539.03
306.0,0,177.2,0.9635,37.37,29.41,0.1276,0.4254,0.8508,584.2,9.87,112.2,84.3,264.58,538.78
307.0,0,177.2,0.9635,37.38,29.41,0.1276,0.4254,0.8507,584.2,9.87,112.3,84.3,266.02,538.53
308.0,0,177.2,0.9635,37.38,29.41,0.1275,0.4253,0.8507,584.2,9.87,112.3,84.3,267.39,538.28
309.0,0,177.2,0.9635,37.38,29.41,0.1275,0.4254,0.8507,584.2,9.87,112.3,84.3,268.67,538.03
310.0,0,177.2,0.9635,37.38,29.41,0.1274,0.4254,0.8509,584.2,9.87,112.3,84.3,269.88,537.78
311.0,0,177.2,0.9634,37.38,29.41,0.1273,0.4255,0.8511,584.2,9.87,112.3,84.3,271.09,537.53
312.0,0,177.2,0.9635,37.38,29.41,0.1272,0.4256,0.8513,584.2,9.87,112.3,84.3,272.44,537.27
313.0,0,177.2,0.9634,37.39,29.41,0.1272,0.4257,0.8514,584.2,9.87,112.3,84.3,274.11,537.02
314.0,0,177.2,0.9635,37.39,29.41,0.1275,0.4257,0.8514,584.2,9.87,112.3,84.3,275.8,536.77
315.0,0,177.2,0.9634,37.39,29.41,0.1275,0.4257,0.8514,584.2,9.87,112.3,84.3,277.49,536.52
316.0,0,177.2,0.9634,37.39,29.41,0.1275,0.4257,0.8514,584.2,9.87,112.3,84.3,279.18,536.27
317.0,0,177.2,0.9634,37.39,29.41,0.1276,0.4257,0.8513,584.2,9.87,112.3,84.3,280.9,536.02
318.0,0,177.2,0.9634,37.39,29.41,0.1276,0.4256,0.8512,584.2,9.87,112.3,84.3,282.74,535.77
319.0,0,177.2,0.9634,37.4,29.41,0.1276,0.4256,0.8511,584.2,9.87,112.3,84.3,285.1,535.52
320.0,0,177.2,0.9634,37.4,29.41,0.1276,0.4255,0.851,584.2,9.87,112.3,84.3,287.9,535.26
321.0,0,177.2,0.9633,37.4,29.41,0.1277,0.4255,0.8509,584.2,9.87,112.3,84.3,289.55,535.01
322.0,0,177.2,0.9634,37.4,29.41,0.1277,0.4254,0.8508,584.2,9.87,112.3,84.3,291.2,534.76
323.0,0,177.2,0.9633,37.4,29.41,0.1277,0.4253,0.8507,584.2,9.87,112.3,84.3,292.75,534.51
324.0,0,177.2,0.9634,37.4,29.41,0.1277,0.4253,0.8506,584.2,9.87,112.3,84.4,294.18,534.26
325.0,0,177.2,0.9633,37.41,29.41,0.1276,0.4253,0.8506,584.2,9.87,112.3,84.4,295.51,534.01
326.0,0,177.2,0.9634,37.41,29.41,0.1276,0.4253,0.8506,584.2,9.87,112.3,84.4,296.76,533.76
327.0,0,177.2,0.9633,37.41,29.41,0.1275,0.4254,0.8508,584.2,9.87,112.3,84.4,297.92,533.51
328.0,0,177.2,0.9634,37.41,29.41,0.1274,0.4255,0.851,584.2,9.87,112.3,84.4,299.09,533.25
329.0,0,177.2,0.9633,37.41,29.41,0.1273,0.4256,0.8512,584.2,9.87,112.3,84.4,300.42,533.0
330.0,0,177.2,0.9633,37.41,29.41,0.1273,0.4256,0.8513,584.2,9.86,112.3,84.4,302.09,532.75
331.0,0,177.2,0.9633,37.42,29.41,0.1276,0.4256,0.8513,584.2,9.86,112.3,84.4,303.79,532.5
332.0,0,177.2,0.9633,37.42,29.41,0.1276,0.4256,0.8513,584.2,9.86,112.3,84.4,305.48,532.25
333.0,0,177.2,0.9632,37.42,29.41,0.1276,0.4256,0.8513,584.2,9.86,112.3,84.4,307.18,532.0
334.0,0,177.2,0.9633,37.42,29.41,0.1277,0.4256,0.8512,584.2,9.86,112.3,84.4,308.91,531.75
335.0,0,177.2,0.9632,37.42,29.41,0.1277,0.4256,0.8511,584.2,9.86,112.3,84.4,310.77,531.49
336.0,0,177.2,0.9633,37.42,29.41,0.1277,0.4255,0.851,584.2,9.86,112.3,84.4,313.2,531.24
337.0,0,177.2,0.9632,37.43,29.41,0.1277,0.4255,0.8509,584.2,9.86,112.4,84.4,316.11,530.99
338.0,0,177.2,0.9633,37.43,29.7,0.1278,0.4254,0.8508,584.2,9.86,112.4,84.4,317.76,530.74
339.0,0,177.2,0.9632,37.43,29.7,0.1278,0.4253,0.8507,584.2,9.86,112.4,84.4,319.41,530.49
340.0,0,177.2,0.9633,37.43,29.7,0.1278,0.4253,0.8506,584.2,9.86,112.4,84.4,320.95,530.24
341.0,0,177.2,0.9632,37.43,29.7,0.1277,0.4252,0.8505,584.2,9.86,112.4,84.4,322.35,529.99
342.0,0,177.2,0.9633,37.43,29.7,0.1277,0.4252,0.8505,584.2,9.86,112.4,84.4,323.66,529.74
343.0,0,177.2,0.9633,37.44,29.7,0.1276,0.4253,0.8505,584.2,9.86,112.4,84.4,324.86,529.48
344.0,0,177.2,0.9634,37.44,29.7,0.1276,0.4253,0.8507,584.2,9.86,112.4,84.4,325.97,529.23
345.0,0,177.2,0.9633,37.44,29.7,0.1275,0.4254,0.8509,584.2,9.86,112.4,84.4,327.1,528.98
346.0,0,177.2,0.9634,37.44,29.7,0.1274,0.4255,0.8511,584.2,9.86,112.4,84.4,328.39,528.73
347.0,0,177.2,0.9634,37.44,29.7,0.1274,0.4256,0.8512,584.2,9.86,112.4,84.4,330.06,528.48
348.0,0,177.2,0.9634,37.44,29.7,0.1276,0.4256,0.8512,584.2,9.86,112.4,84.4,331.76,528.23
349.0,0,177.2,0.9634,37.45,29.7,0.1277,0.4256,0.8512,584.2,9.86,112.3,84.4,333.46,527.98
350.0,0,177.2,0.9635,37.45,29.7,0.1277,0.4256,0.8512,584.2,9.86,112.3,84.4,335.16,527.72
351.0,0,177.2,0.9634,37.45,29.7,0.1277,0.4256,0.8511,584.2,9.86,112.3,84.4,336.88,527.47
352.0,0,177.2,0.9635,37.45,29.7,0.1277,0.4255,0.8511,584.2,9.86,112.3,84.4,338.76,527.22
353.0,0,177.2,0.9634,37.45,29.7,0.1277,0.4255,0.851,584.2,9.86,112.3,84.4,341.25,526.97
354.0,0,177.2,0.9635,37.45,29.7,0.1278,0.4254,0.8509,584.2,9.86,112.3,84.4,344.27,526.72
355.0,0,177.2,0.9634,37.46,29.7,0.1278,0.4254,0.8508,584.2,9.86,112.3,84.4,345.92,526.47
356.0,0,177.2,0.9635,37.46,29.7,0.1278,0.4253,0.8506,584.2,9.86,112.3,84.4,347.56,526.22
357.0,0,177.2,0.9634,37.46,29.7,0.1278,0.4253,0.8505,584.2,9.86,112.3,84.4,349.09,525.96
358.0,0,177.2,0.9635,37.46,29.7,0.1277,0.4252,0.8505,584.2,9.86,112.3,84.4,350.46,525.71
359.0,0,177.2,0.9634,37.46,29.7,0.1277,0.4252,0.8505,584.2,9.86,112.3,84.3,351.73,525.46
360.0,0,177.2,0.9635,37.46,29.7,0.1277,0.4253,0.8505,584.2,9.86,112.3,84.3,352.89,525.21
361.0,0,177.2,0.9634,37.47,29.7,0.1276,0.4253,0.8507,584.2,9.86,112.3,84.3,353.96,524.96
362.0,0,177.2,0.9634,37.47,29.7,0.1275,0.4254,0.8509,584.2,9.86,112.3,84.3,355.04,524.71
363.0,0,177.2,0.9634,37.47,29.7,0.1274,0.4255,0.8511,584.2,9.86,112.3,84.3,356.3,524.46
364.0,0,177.2,0.9634,37.47,29.7,0.1274,0.4256,0.8512,584.2,9.86,112.3,84.3,357.98,524.21
365.0,0,177.2,0.9634,37.47,29.7,0.1277,0.4256,0.8512,584.2,9.86,112.3,84.3,359.68,523.95
366.0,0,177.2,0.9634,37.47,29.7,0.1277,0.4256,0.8512,584.2,9.86,112.3,84.3,361.38,523.7
367.0,0,177.2,0.9634,37.48,29.7,0.1277,0.4256,0.8512,584.2,9.86,112.3,84.3,363.08,523.45
368.0,0,177.2,0.9634,37.48,29.7,0.1277,0.4256,0.8511,584.2,9.86,112.3,84.3,364.81,523.2
369.0,0,177.2,0.9634,37.48,29.7,0.1277,0.4255,0.851,584.2,9.86,112.3,84.3,366.71,522.95
370.0,0,177.2,0.9634,37.48,29.7,0.1278,0.4255,0.8509,584.2,9.86,112.3,84.3,369.27,522.7
371.0,0,177.2,0.9634,37.48,29.7,0.1278,0.4254,0.8508,584.2,9.86,112.3,84.3,372.4,522.45
372.0,0,177.2,0.9634,37.48,29.7,0.1278,0.4254,0.8507,584.2,9.86,112.3,84.3,374.05,522.19
373.0,0,177.2,0.9633,37.49,29.7,0.1278,0.4253,0.8506,584.2,9.86,112.3,84.3,375.69,521.94
374.0,0,177.2,0.9634,37.49,29.7,0.1278,0.4252,0.8505,584.2,9.86,112.3,84.3,377.21,521.69
375.0,0,177.2,0.9633,37.49,29.7,0.1278,0.4252,0.8504,584.2,9.86,112.3,84.3,378.57,521.44
376.0,0,177.2,0.9633,37.49,29.7,0.1277,0.4252,0.8504,584.2,9.86,112.3,84.3,379.81,521.19
377.0,0,177.2,0.9633,37.49,29.7,0.1277,0.4252,0.8505,584.2,9.86,112.3,84.4,380.93,520.94
378.0,0,177.2,0.9633,37.49,29.7,0.1276,0.4253,0.8506,584.2,9.86,112.3,84.4,381.95,520.69
379.0,0,177.2,0.9633,37.5,29.7,0.1275,0.4254,0.8508,584.2,9.86,112.3,84.4,382.98,520.44
380.0,0,177.2,0.9633,37.5,29.7,0.1275,0.4255,0.851,584.2,9.86,112.3,84.4,384.21,520.18
381.0,0,177.2,0.9633,37.5,29.7,0.1274,0.4256,0.8511,584.2,9.86,112.3,84.4,385.89,519.93
382.0,0,177.2,0.9633,37.5,29.7,0.1277,0.4256,0.8511,584.2,9.86,112.3,84.4,387.6,519.68
383.0,0,177.2,0.9633,37.5,29.7,0.1277,0.4256,0.8511,584.2,9.86,112.3,84.4,389.3,519.43
384.0,0,177.2,0.9633,37.5,29.7,0.1278,0.4255,0.8511,584.2,9.86,112.3,84.4,391.01,519.18
385.0,0,177.2,0.9633,37.51,29.7,0.1278,0.4255,0.851,584.2,9.86,112.3,84.4,392.75,518.93
386.0,0,177.2,0.9632,37.51,29.7,0.1278,0.4255,0.851,584.2,9.86,112.3,84.4,394.66,518.68
387.0,0,177.2,0.9633,37.51,29.7,0.1278,0.4254,0.8509,584.2,9.86,112.3,84.4,397.29,518.43
388.0,0,177.2,0.9632,37.51,29.7,0.1279,0.4254,0.8508,584.2,9.86,112.3,84.4,400.53,518.17
389.0,0,177.2,0.9632,37.51,29.7,0.1279,0.4253,0.8506,584.2,9.86,112.3,84.4,402.18,517.92
390.0,0,177.2,0.9632,37.51,29.7,0.1279,0.4253,0.8505,584.2,9.85,112.3,84.4,403.82,517.67
391.0,0,177.2,0.9632,37.52,29.7,0.1279,0.4252,0.8504,584.2,9.85,112.3,84.4,405.32,517.42
392.0,0,177.2,0.9632,37.52,29.7,0.1278,0.4252,0.8503,584.2,9.85,112.3,84.4,406.66,517.17
393.0,0,177.2,0.9632,37.52,29.7,0.1278,0.4252,0.8503,584.2,9.85,112.3,84.4,407.86,516.92
394.0,0,177.2,0.9632,37.52,29.7,0.1278,0.4252,0.8504,584.2,9.85,112.3,84.4,408.94,516.67
395.0,0,177.2,0.9632,37.52,29.7,0.1277,0.4253,0.8505,584.2,9.85,112.3,84.4,409.92,516.41
396.0,0,177.2,0.9632,37.52,29.7,0.1276,0.4254,0.8507,584.2,9.85,112.3,84.4,410.9,516.16
397.0,0,177.2,0.9632,37.53,29.7,0.1275,0.4255,0.851,584.2,9.85,112.3,84.4,412.1,515.91
398.0,0,177.2,0.9631,37.53,29.7,0.1275,0.4255,0.8511,584.2,9.85,112.3,84.4,413.78,515.66
399.0,0,177.2,0.9632,37.53,29.7,0.1278,0.4255,0.8511,584.2,9.85,112.3,84.4,415.49,515.41
400.0,0,177.2,0.9631,37.53,29.7,0.1278,0.4255,0.8511,584.2,9.85,112.3,84.4,417.19,515.16
401.0,0,177.2,0.9632,37.53,29.7,0.1278,0.4255,0.851,584.2,9.85,112.3,84.4,418.9,514.91
402.0,0,177.2,0.9631,37.53,29.7,0.1279,0.4255,0.851,584.2,9.85,112.4,84.4,420.64,514.65
403.0,0,177.2,0.9632,37.54,29.7,0.1279,0.4254,0.8509,584.2,9.85,112.4,84.4,422.58,514.4
404.0,0,177.2,0.9631,37.54,29.7,0.1279,0.4254,0.8508,584.2,9.85,112.4,84.4,425.27,514.15
405.0,0,177.2,0.9632,37.54,29.7,0.1279,0.4253,0.8507,584.2,9.85,112.4,84.4,428.62,513.9
406.0,0,177.2,0.9631,37.54,29.7,0.1279,0.4253,0.8506,584.2,9.85,112.4,84.5,430.26,513.65
407.0,0,177.2,0.9631,37.54,29.7,0.1279,0.4252,0.8504,584.2,9.85,112.4,84.5,431.9,513.4
408.0,0,177.2,0.9631,37.54,29.7,0.1279,0.4252,0.8503,584.2,9.85,112.4,84.5,433.39,513.15
409.0,0,177.2,0.9631,37.55,29.7,0.1279,0.4251,0.8503,584.2,9.85,112.4,84.5,434.7,512.89
410.0,0,177.2,0.9631,37.55,29.7,0.1279,0.4251,0.8503,584.2,9.85,112.4,84.5,435.87,512.64
411.0,0,177.2,0.9631,37.55,29.7,0.1278,0.4252,0.8503,584.2,9.85,112.4,84.5,436.91,512.39
412.0,0,177.2,0.9631,37.55,29.7,0.1277,0.4252,0.8505,584.2,9.85,112.4,84.5,437.83,512.14
413.0,0,177.2,0.9631,37.55,29.7,0.1277,0.4253,0.8507,584.2,9.85,112.4,84.5,438.77,511.89
414.0,0,177.2,0.963,37.55,29.7,0.1276,0.4254,0.8509,584.2,9.85,112.4,84.5,439.94,511.64
415.0,0,177.2,0.9631,37.56,29.7,0.1275,0.4255,0.851,584.2,9.85,112.4,84.5,441.61,511.39
416.0,0,177.2,0.963,37.56,29.7,0.1278,0.4255,0.851,584.2,9.85,112.4,84.5,443.32,511.13
417.0,0,177.2,0.9631,37.56,29.7,0.1279,0.4255,0.851,584.2,9.85,112.4,84.5,445.03,510.88
418.0,0,177.2,0.963,37.56,29.7,0.1279,0.4255,0.8509,584.2,9.85,112.4,84.5,446.74,510.63
419.0,0,177.2,0.9631,37.56,29.7,0.1279,0.4254,0.8509,584.2,9.85,112.4,84.5,448.48,510.38
420.0,0,177.2,0.963,37.56,29.7,0.1279,0.4254,0.8508,584.2,9.85,112.4,84.5,450.43,510.13
421.0,0,177.2,0.9631,37.57,29.7,0.128,0.4254,0.8507,584.2,9.85,112.4,84.5,453.19,509.88
422.0,0,177.2,0.963,37.57,29.7,0.128,0.4253,0.8506,584.2,9.85,112.4,84.5,456.64,509.62
423.0,0,177.2,0.9631,37.57,29.7,0.128,0.4252,0.8505,584.2,9.85,112.4,84.5,458.28,509.37
424.0,0,177.2,0.963,37.57,29.7,0.128,0.4252,0.8504,584.2,9.85,112.4,84.5,459.91,509.12
425.0,0,177.2,0.9631,37.57,29.7,0.128,0.4251,0.8503,584.2,9.85,112.4,84.5,461.39,508.87
426.0,0,177.2,0.963,37.57,29.7,0.128,0.4251,0.8502,584.2,9.85,112.4,84.5,462.67,508.62
427.0,0,177.2,0.963,37.58,29.7,0.1279,0.4251,0.8502,584.2,9.84,112.4,84.5,463.81,508.37
428.0,0,177.2,0.963,37.58,29.7,0.1279,0.4251,0.8503,584.2,9.84,112.4,84.5,464.8,508.12
429.0,0,177.2,0.963,37.58,29.7,0.1278,0.4252,0.8504,584.2,9.84,112.4,84.5,465.68,507.86
430.0,0,177.2,0.963,37.58,29.7,0.1277,0.4253,0.8506,584.2,9.84,112.4,84.5,466.57,507.61
431.0,0,177.2,0.963,37.58,29.7,0.1276,0.4254,0.8508,584.2,9.84,112.4,84.5,467.7,507.36
432.0,0,177.2,0.963,37.58,29.7,0.1276,0.4255,0.8509,584.2,9.84,112.4,84.5,469.38,507.11
433.0,0,177.2,0.963,37.59,29.7,0.1279,0.4255,0.8509,584.2,9.84,112.4,84.5,471.09,506.86
434.0,0,177.2,0.9629,37.59,29.7,0.1279,0.4255,0.8509,584.2,9.84,112.4,84.6,472.79,506.61
435.0,0,177.2,0.963,37.59,29.7,0.1279,0.4254,0.8509,584.2,9.84,112.5,84.6,474.5,506.35
436.0,0,177.2,0.9629,37.59,29.7,0.128,0.4254,0.8508,584.2,9.84,112.5,84.6,476.25,506.1
437.0,0,177.2,0.963,37.59,29.7,0.128,0.4254,0.8507,584.2,9.84,112.5,84.6,478.21,505.85
438.0,0,177.2,0.9629,37.59,29.7,0.128,0.4253,0.8507,584.2,9.84,112.5,84.6,481.04,505.6
439.0,0,177.2,0.963,37.59,29.7,0.128,0.4253,0.8505,584.2,9.84,112.5,84.6,484.6,505.35
440.0,0,177.2,0.9629,37.6,29.7,0.128,0.4252,0.8504,584.2,9.84,112.5,84.6,486.23,505.1
441.0,0,177.2,0.963,37.6,29.7,0.128,0.4252,0.8503,584.2,9.84,112.5,84.6,487.85,504.85
442.0,0,177.2,0.9629,37.6,29.7,0.128,0.4251,0.8502,584.2,9.84,112.5,84.6,489.32,504.59
443.0,0,177.2,0.963,37.6,29.7,0.128,0.4251,0.8501,584.2,9.84,112.5,84.6,490.57,504.34
444.0,0,177.2,0.9629,37.6,29.7,0.128,0.4251,0.8502,584.2,9.84,112.5,84.6,491.67,504.09
445.0,0,177.2,0.963,37.6,29.7,0.1279,0.4251,0.8502,584.2,9.84,112.5,84.6,492.62,503.84
446.0,0,177.2,0.9629,37.61,29.7,0.1278,0.4252,0.8504,584.2,9.84,112.5,84.6,493.45,503.59
447.0,0,177.2,0.9629,37.61,29.7,0.1278,0.4253,0.8506,584.2,9.84,112.5,84.6,494.29,503.34
448.0,0,177.2,0.9629,37.61,29.7,0.1277,0.4254,0.8508,584.2,9.84,112.5,84.6,495.39,503.08
449.0,0,177.2,0.9629,37.61,29.7,0.1276,0.4254,0.8509,584.2,9.84,112.5,84.6,497.06,502.83
450.0,0,177.2,0.9629,37.61,29.7,0.1279,0.4254,0.8509,584.2,9.84,112.5,84.6,498.77,502.58
451.0,0,177.2,0.9629,37.61,29.7,0.128,0.4254,0.8509,584.2,9.84,112.5,84.6,500.48,502.33
